undefined
Parametric model
ID,distance F1,distance F2,c_1 ,c_2 ,c_3 ,c_4 ,c_5 ,c_6 ,c_7 ,c_8 ,c_9 ,c_10 ,c_11 ,c_12 ,c_13 ,c_14 ,c_15 ,c_16 ,c_17 ,c_18 ,c_19 ,slope, intercept, r2, rmsre, steyx, LOD, mErr%, LOD%, exp
55,19000,21000,31.738879099609868,58.51013431238476,86.33980064764678,110.23425746792121,134.05104883595567,153.24873410603237,176.11064014545525,200.5109638304933,211.9665694784386,236.36729002604903,249.28012566192393,263.14100929964866,278.46369880284584,293.1610749957328,365.74983782483883,442.33304270146505,504.91936622928836,524.1485968741473,528.0868833028384,1.4341673611380321,137.30366850121612,0.81192277701525,0.31648121717841804,69.22675554589735,159.28984265838002,-21.74827274078719,46.242000613570376,-0.20350000000000038
56,20000,14600,35.8854008365394,75.4363156809945,118.88421527205489,151.22826134246256,198.03680090423683,216.3923062541116,257.3552453395526,306.98760187325456,307.12687736608007,393.79176173167207,418.28387384532476,446.1220887061928,503.2999549958868,523.8532505083327,757.2001927358917,1104.5905232619132,1794.8075680170723,2651.680082020769,2993.67931548619,8.782656101606523,-24.22803707682715,0.9989497924293934,0.30046017040064443,28.55979090270088,10.73107143084803,0.8072960914726313,3.1152407674466134,-1.1098148148148148
57,20000,15000,28.33010521734886,60.015152633492875,92.96006230542092,120.22844076051388,157.27295844689183,170.4871058189706,204.8754960297238,244.06244404540166,243.85648918866573,312.03620166424867,331.3218897684853,359.2479131240989,395.15325024214565,412.2878720177747,601.7847406404142,900.2173215799141,1445.510710490448,2203.80172823792,2487.252866175605,7.290646132236574,-32.334340223087,0.9983161969382922,5.4204024970028515,30.029009831133447,13.5921742250766,1.304290574320599,3.945821769713962,-1.1186
58,20000,15500,22.125244557636723,44.51091046266153,66.28804951762278,87.48586545717475,111.38136534039236,125.84773904309213,148.13427554753932,175.56036620889847,173.97912979386774,222.06585488300684,239.2989146224695,257.26727286798274,282.8651485378041,297.5540493307626,433.59750326640085,653.8958359964396,1051.4180447744034,1609.7953075845944,1860.6514587436836,5.3944336239889505,-29.484844711897267,0.9977638105565861,1.3440858991198896,25.61236488039163,15.668151653480335,1.612307358907672,4.548480093156995,-1.1317777777777778
59,20000,16000,17.263813583664255,31.887972355010767,48.95334162056662,63.83493313688315,81.19988811433892,90.65893753566357,107.36332231562412,127.39837476117364,127.51863522302908,159.69653020358427,171.29678127363178,184.47091926466646,202.5954678066007,213.62432847601104,306.6208663535729,455.368653377877,730.0697675460037,1104.5913184475928,1269.1127171654587,3.6797372093983163,-13.302214733459664,0.9984262496176435,0.8855160596017079,14.651771513762736,13.139755162929964,1.0605652785655284,3.814484063553732,-1.14825
60,20000,17000,9.76273840966898,18.161693286556453,26.975282079073967,35.24233837582379,44.10933994272553,49.078322812769855,58.26094387808355,69.64689421294055,69.47210699852099,84.42250596061537,89.5538567313674,95.5551831879225,103.9362072623901,110.09711580651367,151.74595336286856,212.64821257836317,311.37369096358856,424.0254870954387,471.05555477223237,1.369426601647304,15.612115140328243,0.9964241099985575,0.16930173283372485,8.227580226060738,19.826557124960235,-3.2035460061468624,5.755669359933082,-1.1976666666666667
61,20000,18000,8.311825319947413,14.67124007519222,22.518532723177703,28.73911693594986,35.20354728136878,39.460806804560725,46.00631466190839,55.427101129536474,55.49681220234963,66.2149852911885,69.36151634891341,73.97195731985283,79.56845568660947,83.31789576677814,109.42867969049294,143.6678568349538,187.8193616871827,227.64885086116138,243.18800018153007,0.6969023853457174,26.407462743468642,0.9609976241311545,0.26094692664361546,14.080553586325406,66.67479952995598,-9.910127229997823,19.35576097834575,-1.2964999999999995
62,20000,19000,9.6239512677019,17.391373903544565,26.426515248931768,33.41354486007699,40.67112973783417,45.991870129708666,53.169641105370744,62.827770137166375,64.38149119795652,74.51305058416264,78.82350644873456,84.15697842288753,88.96590726017465,93.15207331692196,118.30758341647764,148.54444961604165,179.32860637284867,202.40061042238415,209.0932124883183,0.5859450464280569,37.69331110548995,0.9003370992139523,0.29629010745942186,19.551697977331045,110.11374482728793,-15.736111686124488,31.966130237106515,-1.5929999999999993
63,20000,21000,21.729255479084014,39.41143196223413,58.83727994012024,74.97650523875247,90.92440289201659,104.03087564779148,119.41339521955487,138.220154108319,144.11555217094005,163.48308838720823,172.60616551687886,183.41372465790704,193.51989038903633,203.70845161289523,256.2860473698673,314.81219133939794,367.55646675927386,395.73881752909665,403.3182654977464,1.1123357986202802,89.95163644380818,0.8545784990017252,0.3084896771766283,46.01905000453467,136.5260968884865,-19.01251602268107,39.63366245282452,-0.40700000000000075
64,21000,14600,13.153625317256814,28.484857472031837,44.81395687715988,56.140646929351924,74.23774106981536,78.6704010584102,95.45259247251387,112.93006280492408,114.02171219139963,142.31526521238345,151.2303370952254,159.2968160023201,180.94811940487776,185.8107999948757,261.5465353380576,372.86531208405177,581.4609184811724,814.8150938931573,900.923570382475,2.6525499016894414,11.942258379248756,0.9985069963245768,0.12322169153264137,10.286836786200649,12.79770886603911,-1.2901257126639143,3.7151876815200198,-0.9364062499999999
65,21000,15000,10.745285151933588,23.383563224243293,36.24166471477366,46.03433989524504,60.7705773030913,64.00385574373513,78.30295285715118,92.50881387003751,93.34226023459044,116.15995402448874,123.39108207630383,131.76593248514362,146.44649815679495,150.70365804728624,213.55354785004204,310.3333021650598,477.5470362964575,684.694051035555,756.0465384186903,2.225465337353796,7.404930123937078,0.998988933796475,0.10313923564108418,7.100577901382535,10.528992153355318,-0.9566956152554984,3.0565769511112024,-0.9321666666666665
66,21000,15500,8.74243378682798,18.19482943565391,27.29224415348087,35.237801717972566,45.44541722550275,49.55432846693373,59.56592219784464,70.04559339166838,70.24921747655536,87.08402231345465,93.62162493135796,99.25106088682868,110.20283712902689,114.18303874313759,161.2196960973304,235.13616632581034,360.4917399658351,515.9356983365442,580.0185768819191,1.6923437724029216,5.195386494894478,0.9994994645988237,0.08535581392363213,3.7982024384450535,7.406336851449413,-0.8833330798292738,2.150066994312616,-0.9259999999999998
67,21000,16000,7.166195862845503,13.90322418205753,21.36856837569458,27.307805885617295,35.16268323720903,37.98660064448796,45.862350959300095,53.96130844135684,54.602894915305626,66.52288736299661,71.22676777412839,75.59585535899068,83.7983871700528,86.99164254143352,121.02581395316052,173.71252572859407,264.1601807554015,372.10117715712107,415.37179101486214,1.2111526146879545,7.183983850185854,0.9989220851249331,0.12243508021360353,3.990145203481646,10.871857940778128,-1.69277963161939,3.1561112320658316,-0.9185999999999998
68,21000,17000,4.727268449221906,9.212178940105463,13.792934636100654,17.631322040634156,22.375338069996445,24.139447638338666,29.151261231974154,34.44738398961702,34.83775328722684,41.2906793407378,43.80865405860539,46.14428641963719,50.68078214846507,52.78850607376749,70.77350986199976,96.33619951454979,134.71113675745994,172.39082472912258,186.51910976850337,0.5416129029911113,12.630378371272798,0.9845034430510919,0.2262408277009559,6.814929929070798,41.52277141429682,-6.340557688051163,12.05410206434178,-0.8982499999999998
69,21000,18000,4.539237101701853,8.523307942057905,13.049582689544751,16.388745818260954,20.448086622722183,22.22120154762512,26.43972474851668,31.321483351355326,31.87353374962412,37.105242654530336,39.023878848962546,41.07629903069507,44.667253233516355,46.1441904430973,59.453954755933175,76.63972026028529,97.5092862249371,113.22209988694094,118.49080646947547,0.3370869040890787,16.933870966717222,0.9355740865739819,0.2790922895889463,8.871488310232387,86.8497442903638,-12.727428612909975,25.212567617236903,-0.8643333333333331
70,21000,19000,5.732835037367033,10.941266898444479,16.590721685717828,20.73380048544899,25.74452712116827,28.196236317434376,33.321100627975405,38.83279021294049,40.24857553468433,45.760707349043095,48.42711994002785,50.97183540066073,54.7723491955644,56.631222880207815,71.23942864632781,88.81458829374111,106.5608972478239,117.06531767683973,119.53667656745343,0.3328328544086748,24.23005387940771,0.878988523814432,0.3019470229882774,12.385435174125886,122.8001849373622,-17.44662927227374,35.649016487501186,-0.7964999999999997
71,21000,20000,8.614204161118353,16.470689247761555,24.7554954313435,31.0584827184409,38.49302394320589,42.406432090984346,49.93602824981298,57.59814011028257,60.217874718964566,67.78178065576957,71.66199899727113,75.24906709447389,80.78158441632131,83.7460246924847,104.85197554249208,129.29503964339773,152.55804544665605,163.6917022087116,166.01799132983598,0.4582390099056709,37.347403201412476,0.8546704526145746,0.30772534297494886,18.95104127438178,136.47558338242195,-19.133183286914523,39.61899833150047,-0.5929999999999993
BEST,19000,17000,21.581082536471175,41.47826682770017,59.67519431973475,79.7128811843066,101.2603886256971,112.32314855135762,134.79122430384814,157.78053482592543,158.805895293403,192.44470866089455,204.00001201361286,215.65714969679854,238.4143920028337,254.72593737518335,360.9813418445285,520.4269612141385,806.9252269483105,1136.6486128721674,1285.729753527881,3.745306843177616,12.352667578576245,0.9995088273567789,0.07295100017906653,8.326731792835862,7.336705927422787,-0.9483823321452145,2.129853067436762,-1.796500000000001

Black-box, from best parametric
ID,distance F1,distance F2,c_1 ,c_2 ,c_3 ,c_4 ,c_5 ,c_6 ,c_7 ,c_8 ,c_9 ,c_10 ,c_11 ,c_12 ,c_13 ,c_14 ,c_15 ,c_16 ,c_17 ,c_18 ,c_19 ,slope, intercept, r2, rmsre, steyx, LOD, mErr%, LOD%, exp
ID,z1,z2,4.592934000686644,9.185868001373288,13.778802002059932,18.371736002746577,22.964670003433223,27.557604004119863,32.15053800480651,36.74347200549315,41.33640600617979,45.92934000686645,50.52227400755308,55.115208008239726,59.70814200892637,64.30107600961303,91.8586800137329,137.78802002059933,206.68203003089897,298.5407100446319,344.4700500514983,slope, intercept, r2, rmsre, steyx, LOD, mErr%, LOD%, exp
BEST,19000,17000,21.445519234183156,41.26459300623892,59.31809790690101,79.34774609120295,100.9212923767205,111.86104554940303,134.39849776175666,157.4396320767727,158.2407958885251,192.22414196673498,203.79515116289235,215.4518238425361,238.48667040196966,254.92900945767002,362.6334172223262,525.5032143828473,822.1368038041564,1168.450067904902,1326.2124685173355,3.8615827977791333,7.569563837036128,0.9996286503951995,0.04462243525119738,7.464502893751284,6.378954133405101,-0.5658348189352846,1.8518167638816343,-1.8499999999999996

Black-box model, all combinations
ID,distance F1,distance F2,c_1 ,c_2 ,c_3 ,c_4 ,c_5 ,c_6 ,c_7 ,c_8 ,c_9 ,c_10 ,c_11 ,c_12 ,c_13 ,c_14 ,c_15 ,c_16 ,c_17 ,c_18 ,c_19 ,slope, intercept, r2, rmsre, steyx, LOD, mErr%, LOD%, exp
ID,z1,z2,4.592934000686644,9.185868001373288,13.778802002059932,18.371736002746577,22.964670003433223,27.557604004119863,32.15053800480651,36.74347200549315,41.33640600617979,45.92934000686645,50.52227400755308,55.115208008239726,59.70814200892637,64.30107600961303,91.8586800137329,137.78802002059933,206.68203003089897,298.5407100446319,344.4700500514983,slope, intercept, r2, rmsre, steyx, LOD, mErr%, LOD%, exp
0,14600,15000,0.0000044572850847628245,0.000010776449591261574,0.0000052796609420739955,0.000018200852444425363,0.000018806963084468396,0.000013924589575736214,0.00002882003306018999,0.000029489046868440073,0.00003013742844895193,0.000025465039824795626,0.000026096927521945403,0.00007417196288762162,0.000015611422601201605,0.000019175403193572095,0.000035815362580592275,0.0001583870695135501,0.00005769246966657898,0.00026687108757586964,0.0002312075919716822,7.118385780611961e-7,-0.000002169407386457819,0.823871787809098,0.894185382477617,0.00003300878755725624,153.02486026485215,0.8926218914607764,44.42326995974684,-67.475
1,14600,15500,0.0003773098720577814,0.0002359436409424138,0.00010371847063074261,0.0002789012073997429,0.00017388910121663567,0.0004110406791320035,0.000369321102011163,0.0003594576462847707,0.00032622784658466896,0.0002865451002377788,0.0004030060027068666,0.0004986829585424932,0.00028741065589915724,0.0003784862081342824,0.0004676904077559369,0.0009062129540981663,0.0005577550560532094,0.0008217569313303276,0.0011814645112621749,0.0000023967573951133896,0.00024642367639998665,0.777475059415028,0.2880099691763592,0.00012859781626406701,177.0612221898847,-22.986536692959703,51.40104986294571,-23.104000000000006
2,14600,16000,17632043003.835194,1256996541454.288,3954582082887.1475,2495613016418.637,6938891648817.356,4275903251196.0864,5575348300146.789,7496210363393.127,7688267931198.436,17085685497077.48,13696478974266.584,11059039696853.82,25120185681936.973,18262827864244.805,28285613818818.85,21261946566257.547,37222554460459.53,20963196076707.715,13116058210067.637,56843364067.81184,8263503862181.547,0.29504471625351214,0.6358792004161224,8812112651058.818,511.5807662931924,-29.677499143178032,148.51240803568004,32.404999999999994
3,14600,17000,14763.285015247633,49112.672589871116,98643.54031817373,108400.44209438242,162939.5060578806,170819.8257116022,196249.8066851084,221118.40618320473,239095.1754747536,341268.0895857949,362028.693430522,381766.20878206904,477871.5122007928,457830.87435916986,696515.235439923,981127.4604865739,1724780.2063584642,2481105.9523757817,2624685.0531381737,8076.857854533482,-43298.92493181303,0.995342047290132,0.7975630841014499,55413.70723412108,22.64064035371857,1.5808662120967654,6.572600535324854,6.4734
4,14600,18000,368.30556564744694,941.7810313896206,1456.3461779442966,1834.6852288206103,2511.7469979783696,2742.188073757143,3261.534043770299,3629.1919907293977,3861.137821008978,4844.232585033033,5267.179160780959,5566.952364710145,6368.4270280458395,6618.500985759287,9656.76666736536,13863.676814586868,22628.180632689928,32659.090128113516,35821.35533554162,106.9587487000327,-164.4864411537892,0.9985508056168837,0.06411737256967513,408.6560711942352,12.608272360431643,0.44844121880533994,3.6601940745056663,2.9895
5,14600,19000,92.76900745718169,201.92243553915404,312.80738452756873,400.5605553981727,529.1574404352268,579.0793810997457,689.0777749463533,800.3977096168426,817.3847990494993,1030.3778755088988,1092.6026674615296,1154.460353440581,1314.2146882535185,1370.9417547236867,1982.3382995691943,2859.4763299713545,4606.349477613828,6584.57198046375,7365.042298769144,21.723162554620597,-7.33186484237558,0.9991777528501238,0.03802528024478326,62.49802114046714,9.494173292906323,0.09807665898722284,2.756168001103999,2.2286000000000006
6,14600,20000,34.136551183643306,71.05251436643655,111.54848543032983,141.88225405095818,184.82669728932706,202.51896868875144,240.32844277136473,286.0382619021952,287.03690328228737,364.74168924010957,387.26552338457185,412.8563614153158,463.6360559382304,482.8554118620078,690.9104493616884,995.4752417243789,1579.5017633569776,2280.6071246117285,2555.5544681343863,7.505256729145282,2.767503728192878,0.9993514129201724,0.03809458197460978,19.175821912130846,8.431452060033436,-0.1069317186078278,2.447658964479767,2.02945
7,14600,21000,13.351976198804907,29.324481362400245,46.35647451879892,58.03743853871249,77.29745429110706,81.50190665551163,99.26137438149243,117.72394263186295,118.45588592558094,149.3583099268896,158.802266029556,167.2658533379381,191.18054112711468,196.0412626103119,279.1733850513923,403.88460374161775,647.9365187111576,932.561143617514,1039.9477008643098,3.0604985511206175,1.4839709996884665,0.999114746428341,0.04975573992947106,9.136539614505189,9.851525894964835,-0.14056295574728095,2.8599078188341864,2.0305
8,15000,14600,0.000004457285084762787,0.000010776449591261604,0.000005279660942073971,0.00001820085244442538,0.000018806963084468175,0.000013924589575736162,0.000028820033060189875,0.000029489046868440012,0.000030137428448951793,0.000025465039824795494,0.000026096927521945424,0.00007417196288762076,0.000015611422601201493,0.000019175403193572115,0.000035815362580592275,0.00015838706951354874,0.00005769246966657894,0.0002668710875758705,0.00023120759197168113,7.118385780611955e-7,-0.0000021694073864579342,0.8238717878090984,0.894185382477695,0.00003300878755725618,153.024860264852,0.892621891460843,44.423269959746804,68.47500000000001
9,15000,15500,0.15012397342876246,0.09584244705452712,0.06969276301371204,0.12331641476178262,0.08678815654116043,0.21274449965004918,0.1639422095420244,0.16787172500907618,0.15927246648520732,0.15106658650471388,0.20491190204231813,0.1827739315545747,0.18429030338794838,0.2242801615350724,0.23240897809699373,0.265026276911627,0.2242801615350724,0.17713519695653293,0.2434867468178821,0.00030196434770103224,0.14987937432534829,0.2950857587677831,0.2622788409178444,0.04680724617376511,511.5302967036225,-59.03155445633956,148.4977566633583,-19.634000000000004
10,15000,16000,3962225452.1112385,1481581648404.027,3143283210356.977,2913788296547.91,10566677609406.934,3809541647053.567,7779713804779.918,10512115389482.553,10176490855118.854,26919283522364.008,19214288421195.934,26600284385811.08,30044134448744.625,20943916958861.863,51367006804499.39,85721982463846.62,110992445306861.28,167883454499150.62,86893479926545.92,422311071592.44977,920394335059.8359,0.8135423948324215,0.4631542745784499,20276632387367.793,158.44454805790133,-0.6287108071297065,45.99661074575681,44.394999999999996
11,15000,17000,2469.8192854208173,7856.661648405389,14120.405423014692,16909.816124767476,24539.404605597716,25183.5787882787,30152.342345737565,33738.899333978785,36337.40656027395,49440.16313253736,52303.24508683995,59196.75840519313,64802.34496252498,63385.46204532078,96908.6983566996,146807.24218502291,225762.56471310882,346817.3570182471,360247.2628156069,1104.8294879235543,-3595.7684199383075,0.996152403454226,0.1775957857903395,6886.372810602703,20.56881222250769,0.9538229288156952,5.971146757006205,5.81365
12,15000,18000,213.3255477780594,541.9263857898302,810.9721360489217,1050.6952614299887,1424.4012443082593,1539.6451978266011,1858.456437283986,2063.3892583299294,2193.2477763514717,2715.264272373678,2946.375808199074,3200.7039628602615,3488.221688302931,3642.738489302093,5335.438549683839,7876.152341727241,12246.36292259442,18140.639140200794,19731.003789099035,58.88232107075111,-49.02782713040597,0.9987328616752617,0.04355395949671036,210.34668319457765,11.78866664763512,0.24230216187888232,3.422261716475123,2.8737500000000002
13,15000,19000,68.15745823011574,148.3376691401781,225.11258076632964,293.2616974218487,385.38773162599284,419.08138842796257,503.3268765200117,583.2270774001913,595.8430279819074,744.8245965826422,789.2877054096257,848.4577872254691,937.0896984454222,980.4092405504734,1421.4969840187516,2086.5844661915644,3262.203563796556,4741.81780824352,5273.856813537154,15.553026065742307,1.0629796318489753,0.9993438615660984,0.03506427041368833,39.96856611902035,8.480424814775239,-0.019836836605802155,2.4618758041540665,2.1752000000000002
14,15000,20000,26.874505113910683,55.98260201537549,86.35680217978724,111.45473820496903,144.59182747328293,157.5864405673457,188.479714160832,223.76215332244962,224.6984462417009,283.4702737485456,300.80178289388317,325.2988811165789,356.22912251657044,371.9247141604701,533.509096082308,780.0727094496333,1207.318209191486,1767.5389903946675,1971.1222209741918,5.788637292415636,4.0816503629113186,0.9994282079337976,0.041557632576984,13.88618680404088,7.91627012343212,-0.20427721187478154,2.298101133102468,1.98851
15,15000,21000,10.710282647025878,23.515332065303404,36.51896931886596,46.40855316823811,61.52611346550838,64.57694784424675,79.22583283736034,93.73064993541718,94.37431702134103,118.15171726235437,125.54625398806273,134.1766198491525,149.48985034077558,153.7233043174596,219.4710685359675,322.17850858468324,503.99970222125353,735.516906576257,816.3330941713301,2.402191188816498,1.9956907621288167,0.9992295693859796,0.053753111852372,6.6896762576014615,9.189914505081964,-0.2405958078404713,2.6678413707397994,1.9892500000000002
16,15500,14600,0.00037730987205778155,0.00023594364094241455,0.00010371847063074279,0.000278901207399743,0.0001738891012166363,0.0004110406791320048,0.00036932110201116523,0.000359457646284772,0.0003262278465846692,0.0002865451002377804,0.00040300600270686866,0.0004986829585424953,0.0002874106558991578,0.0003784862081342837,0.000467690407755939,0.0009062129540981687,0.0005577550560532107,0.0008217569313303276,0.00118146451126218,0.0000023967573951133968,0.0002464236763999874,0.7774750594150283,0.28800996917635924,0.00012859781626406764,177.06122218988503,-22.986536692959724,51.40104986294581,24.104
17,15500,15000,0.15012397342876285,0.09584244705452734,0.06969276301371218,0.12331641476178273,0.08678815654116061,0.21274449965004988,0.16394220954202463,0.1678717250090766,0.1592724664852073,0.15106658650471383,0.20491190204231885,0.18277393155457541,0.18429030338794888,0.22428016153507313,0.23240897809699437,0.2650262769116273,0.22428016153507313,0.17713519695653318,0.24348674681788254,0.0003019643477010328,0.14987937432534862,0.295085758767782,0.26227884091784487,0.04680724617376528,511.53029670362343,-59.03155445633964,148.4977566633586,20.633999999999997
18,15500,16000,207049.35445749652,9416929.891696298,4451337.943319234,8816604.244581934,10938532.3461529,19559137.55092532,17807094.35704636,19494757.40941432,14156669.794191906,31734031.987749014,39669192.43002527,39251317.165774226,42852542.158246085,41047612.2529209,87240653.10612534,179410042.40392643,211052784.3719279,317144378.9058515,388483688.18369085,1150871.4552659513,-16550721.096190363,0.9874406853919354,1.8396795423526058,13017203.179470683,37.32542873984698,4.3567137678948376,10.835609288606317,43.59
19,15500,17000,677.8116369571518,1680.8809302827567,2549.799411914233,3314.23494106279,4248.535562156648,5191.7048662140505,5691.634293786192,6233.123063130435,6513.374202784332,8586.865060741002,9627.399485898573,10473.480685605104,11384.618810667278,11553.892341055604,17116.864725363343,25985.00449399964,38408.20857543726,56932.75267919766,64304.778705466066,188.79303313379825,-228.61976100493848,0.999501183420375,0.05450725913202561,422.98810208419513,7.393603003817375,0.3527814562556797,2.1463703456111873,5.49785
20,15500,18000,133.28369454356007,307.65529943169827,431.7823203460454,577.1115573200913,745.2627309591633,863.2164647469758,1005.4160012811363,1106.8938753153443,1162.7315747666655,1423.8525363163367,1580.5621980725873,1691.3141861600711,1838.027427413057,1945.3306885001068,2814.8664163808808,4158.874885612184,6357.3676023570715,9281.491593426459,10427.643619034863,30.590624596458927,4.33894400717827,0.9996565451121275,0.03649103145541045,56.86711450650107,6.13460759128065,-0.041159059725359715,1.780882718356364,2.80665
21,15500,19000,51.42406290374455,105.5606549158795,153.7943562322768,204.31021106014808,260.4648351370129,295.8742721691311,347.43095500951614,400.17943595774193,406.05139150012366,503.934738338663,541.9263838735948,577.1063703961286,636.0875395945852,671.134216094882,965.5644120529685,1417.814958267536,2191.735673959064,3156.0527260055687,3581.056219787688,10.44907491956909,7.908079587396401,0.9997399960218613,0.031301205516830015,16.900039123686557,5.337326944007168,-0.21922425166459591,1.5494313491722247,2.14135
22,15500,20000,21.452432112717123,42.56162980303578,63.42129514611957,83.22474767958481,105.25777283175786,119.01510420813919,139.67409400212108,164.93241099985738,164.70822285531577,206.50536912729936,221.860538787391,238.01708177938195,260.22735845301446,273.6414357675432,390.0226971459965,570.4651721358285,874.6496090505875,1270.2810259374512,1440.623215116377,4.193043106108643,5.405017288765123,0.9997348981126485,0.03983160520837308,6.847889042194634,5.3894112861182615,-0.37281566185394244,1.5645514857714173,1.9624000000000001
23,15500,21000,8.650778027939781,18.077641295197203,27.116461942795805,35.04508544987341,45.28180915054742,49.33287375855851,59.36753084782823,69.8641213616054,69.9513142688022,87.04703136891591,93.64695345248865,99.30219594874748,110.43371641324084,114.39862420917721,162.3049302142542,238.34891803642427,369.370236753962,534.8403829885548,603.7551673634797,1.7607233678445868,2.452339862118265,0.9996099947409792,0.050582254835105575,3.4879838778635577,6.537282918576975,-0.40270369120729566,1.8977797685458142,1.9636000000000002
24,16000,14600,17632043003.83526,1256996541454.2927,3954582082887.1665,2495613016418.6533,6938891648817.405,4275903251196.1235,5575348300146.825,7496210363393.168,7688267931198.465,17085685497077.584,13696478974266.652,11059039696853.86,25120185681937.168,18262827864244.82,28285613818819.035,21261946566257.656,37222554460459.69,20963196076707.875,13116058210067.715,56843364067.81217,8263503862181.591,0.29504471625351264,0.6358792004161226,8812112651058.861,511.5807662931919,-29.67749914317801,148.5124080356799,-31.405
25,16000,15000,3962225452.111265,1481581648404.029,3143283210356.978,2913788296547.93,10566677609406.99,3809541647053.576,7779713804779.962,10512115389482.621,10176490855118.9,26919283522364.08,19214288421196.023,26600284385811.26,30044134448744.703,20943916958861.93,51367006804499.52,85721982463847.12,110992445306861.34,167883454499151.2,86893479926546.69,422311071592.45184,920394335059.8125,0.813542394832424,0.46315427457844915,20276632387367.777,158.44454805790042,-0.6287108071297398,45.99661074575655,-43.395
26,16000,15500,207049.35445749728,9416929.891696304,4451337.9433192555,8816604.244581923,10938532.346152842,19559137.550925326,17807094.357046377,19494757.409414314,14156669.794191916,31734031.987748936,39669192.43002536,39251317.16577414,42852542.15824613,41047612.25292089,87240653.10612535,179410042.40392688,211052784.37192824,317144378.9058514,388483688.1836905,1150871.4552659506,-16550721.096190274,0.987440685391935,1.8396795423527672,13017203.179470828,37.32542873984741,4.3567137678948376,10.835609288606443,-42.59
27,16000,17000,346.59847092357654,609.604514820824,1061.5467680808913,1312.843858670632,1689.7150260818107,1974.1210615986083,2212.19256105686,2422.617867598499,2642.741171072423,3273.3432552215268,3623.5195015476875,3986.690489430265,4331.700661188273,4426.0406990920765,6286.057468974044,9212.124548879709,14001.076605676168,20742.012822596203,23212.274977986664,67.89370600576694,70.74614087807004,0.9994073471876556,0.04926291246160338,165.81424025904204,8.05946567135929,-0.3015851992509977,2.339670943861273,6.157400000000001
28,16000,18000,96.33856074552372,194.87936868372967,287.01507329539754,377.0042094910227,487.74156229968554,554.1698358377239,652.5570147497816,718.5882172886645,767.2783233718386,914.8289171091299,1010.2187057444929,1084.7787629801585,1178.675735997306,1253.023959881606,1782.7266842780077,2596.0986276990584,4016.0089489808825,5857.663254948046,6556.581384477239,19.204767374943696,20.845224752425565,0.9995751012522134,0.03473816269459204,39.71069297207452,6.823581054088665,-0.3141085513249431,1.9808924035829936,2.9326000000000003
29,16000,19000,40.92684905549878,77.1433331328181,115.93165681576092,152.32915303116235,194.34735151645168,218.0255925233056,257.8211709423697,297.38223270757106,304.532955426815,371.860026920249,398.2441907970506,424.95862860189595,468.5237551872031,495.657655101957,705.5381935428609,1026.5415462022172,1599.1494205117044,2300.469716577071,2604.9360390336738,7.592025427224605,10.454267539121474,0.9996866177691037,0.03345005612773948,13.481130186564336,5.859797236206775,-0.3981547236071248,1.7011049974680632,2.2010150000000004
30,16000,20000,17.351872816759133,32.021428716433256,48.99948185887022,63.69143729446216,80.59074371947082,90.16285619899674,106.4379567141082,125.9076478508576,126.6634224184767,156.6950415910407,167.75930234199595,180.31433552012496,197.1503282042525,207.7610850268467,293.4199663266711,425.84254301396743,657.0271587187041,953.6340209324086,1079.6554711374226,3.139062460383117,5.743885307744961,0.999682382241948,0.043829952627506705,5.611574461102464,5.899275963874263,-0.5283886584368958,1.7125657115886626,2.0083499999999996
31,16000,21000,6.848410994446675,13.326482385841738,20.53152697971647,26.27399343792893,33.98133606843416,36.598687366189786,44.32919520061784,52.25471020642634,52.7095895373858,64.70635274070541,69.37137873373004,73.6788748196903,81.97460106785483,85.07167773547062,119.57894477861198,174.2540815249519,271.8045512474893,393.28129781796935,443.1375394844189,1.2909916637990095,2.510726297769125,0.9995331807081094,0.05452937812519572,2.798096137057989,7.15242205756716,-0.5614090729212262,2.076355275733804,2.0094999999999996
32,17000,14600,14763.285015247642,49112.67258987108,98643.54031817375,108400.44209438238,162939.50605788062,170819.8257116022,196249.80668510846,221118.4061832048,239095.17547475357,341268.0895857948,362028.6934305218,381766.2087820691,477871.5122007931,457830.8743591701,696515.2354399227,981127.4604865742,1724780.2063584635,2481105.9523757817,2624685.053138172,8076.85785453348,-43298.9249318128,0.995342047290132,0.7975630841014689,55413.707234123154,22.640640353719423,1.5808662120967654,6.572600535325101,-5.4734
33,17000,15000,2469.819285420817,7856.661648405389,14120.405423014685,16909.81612476748,24539.404605597723,25183.578788278697,30152.342345737554,33738.8993339788,36337.40656027395,49440.16313253735,52303.24508683995,59196.75840519316,64802.344962524985,63385.462045320826,96908.69835669962,146807.2421850229,225762.56471310888,346817.35701824725,360247.26281560695,1104.8294879235546,-3595.768419938293,0.9961524034542257,0.17759578579033541,6886.372810602703,20.568812222507688,0.9538229288157174,5.9711467570062045,-4.81365
34,17000,15500,677.8116369571522,1680.880930282758,2549.799411914234,3314.234941062794,4248.535562156651,5191.704866214053,5691.6342937862,6233.123063130443,6513.374202784335,8586.86506074101,9627.399485898579,10473.480685605111,11384.618810667289,11553.892341055616,17116.864725363354,25985.004493999673,38408.20857543728,56932.75267919775,64304.77870546612,188.7930331337984,-228.61976100493303,0.9995011834203743,0.05450725913202434,422.98810208419513,7.393603003817369,0.3527814562557463,2.146370345611186,-4.497850000000001
